date,PERIOD,SEASON,SITE,ID,RELIEF,TRANSECT,PatMin,MesFra,StrPur,MegUnd,DerImb,PisGig,PycHel,SteOsm,LamSpp,MacJuv,LamJuv,EisArb,PteCal,MacPyr
10/16/2001,43,FALL,3,3_32L,NA,32L,0,0,1,8,0,0,0,0,0,0,0,1,35,59
10/16/2001,43,FALL,3,3_39R,NA,39R,1,1,0,0,0,2,0,0,0,0,0,0,32,15
10/16/2001,43,FALL,3,3_45L,NA,45L,0,0,0,7,0,1,0,0,0,0,0,0,22,9
10/16/2001,43,FALL,4,4_10R,NA,10R,1,102,94,0,0,3,2,1,0,10,1,0,0,3
10/16/2001,43,FALL,4,4_22L,NA,22L,1,104,235,0,0,3,5,0,0,14,1,0,5,16
10/16/2001,43,FALL,4,4_32L,NA,32L,0,53,109,0,0,3,1,0,0,2,0,0,0,8
10/16/2001,43,FALL,4,4_39L,NA,39L,2,35,172,0,0,2,2,11,9,11,6,0,0,13
10/16/2001,43,FALL,4,4_45L,NA,45L,0,37,207,0,0,1,0,0,0,9,2,0,4,8
10/16/2001,43,FALL,5,5_10R,NA,10R,1,23,381,1,0,2,2,0,0,1,0,0,0,25
10/16/2001,43,FALL,5,5_22R,NA,22R,0,48,235,0,0,4,0,1,8,33,0,0,0,27
10/16/2001,43,FALL,5,5_32L,NA,32L,0,127,226,0,0,3,4,0,0,0,29,0,0,36
10/16/2001,43,FALL,5,5_39R,NA,39R,0,60,185,0,0,5,0,28,6,12,0,0,3,12
10/16/2001,43,FALL,5,5_45R,NA,45R,0,0,0,0,0,1,0,26,14,47,31,0,3,32
10/16/2001,43,FALL,6,6_10R,NA,10R,0,13,458,1,0,0,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,6,6_22L,NA,22L,1,108,114,0,0,10,2,0,0,0,0,0,0,0
10/16/2001,43,FALL,6,6_22R,NA,22R,0,4,625,0,0,0,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,6,6_32L,NA,32L,0,44,768,1,0,0,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,6,6_39L,NA,39L,0,10,549,1,0,0,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,7,7_10R,NA,10R,8,0,0,2,0,6,1,0,0,0,0,2,3,6
10/16/2001,43,FALL,7,7_22R,NA,22R,17,0,0,3,0,8,2,0,0,1,0,1,5,1
10/16/2001,43,FALL,7,7_32L,NA,32L,4,0,1,1,2,2,0,0,0,3,2,7,19,4
10/16/2001,43,FALL,7,7_39R,NA,39R,8,7,1,5,0,9,1,0,0,0,4,1,2,6
10/16/2001,43,FALL,7,7_45R,NA,45R,11,0,0,1,0,5,1,0,0,0,1,0,0,2
5/1/2002,44,SPRING,1,1_10R,NA,10R,0,0,348,14,0,10,0,0,0,0,0,0,0,0
5/1/2002,44,SPRING,1,1_22R,NA,22R,0,0,124,2,0,6,0,0,1,0,7,0,0,0
5/1/2002,44,SPRING,1,1_32L,NA,32L,0,0,45,14,0,4,0,0,0,0,0,0,0,0
5/1/2002,44,SPRING,1,1_39R,NA,39R,0,5,618,39,0,2,0,0,0,0,0,0,0,0
5/1/2002,44,SPRING,1,1_45R,NA,45R,1,7,610,26,0,7,1,0,0,0,1,0,0,0
5/1/2002,44,SPRING,2,2_10L,NA,10L,3,0,1,0,0,6,0,0,0,0,0,0,0,10
5/1/2002,44,SPRING,2,2_22L,NA,22L,1,0,1,2,0,3,0,0,3,0,0,0,0,20
5/1/2002,44,SPRING,2,2_32R,NA,32R,0,0,0,1,0,6,0,0,0,0,0,0,0,5
5/1/2002,44,SPRING,2,2_39L,NA,39L,2,6,3,3,0,4,0,5,0,0,0,0,5,23
5/1/2002,44,SPRING,2,2_45L,NA,45L,4,0,0,2,0,6,0,0,0,10,6,0,0,14
5/1/2002,44,SPRING,3,3_10R,NA,10R,0,0,0,1,0,1,0,0,0,0,0,0,0,8
5/1/2002,44,SPRING,3,3_22R,NA,22R,1,0,0,0,0,0,0,0,0,45,1,0,0,7
5/1/2002,44,SPRING,3,3_32L,NA,32L,2,0,0,3,0,2,0,0,0,9,3,0,0,15
5/1/2002,44,SPRING,3,3_39R,NA,39R,2,0,1,1,0,1,0,0,0,0,0,0,0,13
5/1/2002,44,SPRING,3,3_45L,NA,45L,0,0,0,0,0,18,1,0,0,3,23,0,0,21
5/1/2002,44,SPRING,4,4_10R,NA,10R,13,102,67,0,0,2,0,0,0,0,0,0,0,1
5/1/2002,44,SPRING,4,4_22L,NA,22L,0,18,85,0,0,4,0,5,0,3,0,0,3,6
5/1/2002,44,SPRING,4,4_32L,NA,32L,3,50,36,0,0,1,2,0,0,0,0,0,0,10
5/1/2002,44,SPRING,4,4_39L,NA,39L,1,23,141,0,0,3,1,13,1,9,6,0,0,17
5/1/2002,44,SPRING,4,4_45L,NA,45L,1,60,80,0,0,1,0,0,0,0,0,0,3,6
5/1/2002,44,SPRING,5,5_10R,NA,10R,0,9,60,0,0,2,0,1,0,0,0,0,0,19
5/1/2002,44,SPRING,5,5_22R,NA,22R,1,23,32,0,0,3,2,0,0,0,0,0,0,30
5/1/2002,44,SPRING,5,5_32L,NA,32L,1,69,15,0,0,4,1,1,0,0,0,0,0,19
5/1/2002,44,SPRING,5,5_39R,NA,39R,2,53,120,2,0,3,0,0,0,4,1,0,0,8
5/1/2002,44,SPRING,5,5_45R,NA,45R,0,0,0,1,0,1,0,0,0,0,0,9,3,10
5/1/2002,44,SPRING,6,6_10R,NA,10R,0,8,760,1,0,0,0,0,0,0,0,0,0,0
5/1/2002,44,SPRING,6,6_22L,NA,22L,1,69,17,0,0,6,2,0,0,0,0,0,0,0
5/1/2002,44,SPRING,6,6_22R,NA,22R,0,1,480,0,1,0,0,0,0,0,0,0,0,0
5/1/2002,44,SPRING,6,6_32L,NA,32L,0,0,387,0,0,0,0,0,0,0,0,0,0,0
5/1/2002,44,SPRING,6,6_39L,NA,39L,0,24,324,0,0,1,0,0,0,2,0,0,0,1
10/12/2002,45,FALL,1,1_10R,NA,10R,2,1,482,2,0,5,0,0,0,0,0,0,0,0
10/12/2002,45,FALL,1,1_22R,NA,22R,4,0,1006,0,0,10,0,0,0,0,1,0,0,0
10/12/2002,45,FALL,1,1_32L,NA,32L,0,0,191,0,0,7,0,1,0,0,0,0,0,0
10/12/2002,45,FALL,1,1_39R,NA,39R,2,0,600,3,0,2,0,0,0,0,0,0,0,0
10/12/2002,45,FALL,1,1_45R,NA,45R,1,0,589,2,0,4,0,0,2,0,0,1,0,0
10/12/2002,45,FALL,2,2_10L,NA,10L,31,3,9,7,0,20,0,0,0,0,28,0,0,5
10/12/2002,45,FALL,2,2_22L,NA,22L,0,17,66,12,0,25,0,0,0,30,90,0,0,12
10/12/2002,45,FALL,2,2_32R,NA,32R,3,0,0,1,0,8,0,0,0,0,71,0,0,5
10/12/2002,45,FALL,2,2_39L,NA,39L,4,5,11,2,0,10,0,2,0,0,21,0,0,14
10/12/2002,45,FALL,2,2_45L,NA,45L,3,0,3,2,0,20,0,1,0,0,5,0,0,9
10/12/2002,45,FALL,3,3_10R,NA,10R,1,0,0,1,0,1,0,0,0,0,1,0,0,10
10/12/2002,45,FALL,3,3_22R,NA,22R,1,0,0,0,0,2,0,0,0,0,45,0,0,10
10/12/2002,45,FALL,3,3_32L,NA,32L,7,0,0,0,0,5,0,0,0,0,4,0,0,18
10/12/2002,45,FALL,3,3_39R,NA,39R,1,1,0,0,0,2,1,4,0,19,79,0,1,16
10/12/2002,45,FALL,3,3_45L,NA,45L,2,8,2,0,0,7,0,0,0,0,30,0,0,18
10/12/2002,45,FALL,4,4_10R,NA,10R,10,110,106,0,1,11,0,2,0,4,0,0,11,2
10/12/2002,45,FALL,4,4_22L,NA,22L,1,31,129,0,0,14,1,11,0,0,0,0,0,7
10/12/2002,45,FALL,4,4_32L,NA,32L,4,63,120,0,0,11,3,0,1,0,2,1,0,6
10/12/2002,45,FALL,4,4_39L,NA,39L,2,25,85,3,0,7,0,15,12,1,0,1,0,9
10/12/2002,45,FALL,4,4_45L,NA,45L,1,70,200,0,0,1,1,3,6,34,11,0,0,11
10/12/2002,45,FALL,5,5_10R,NA,10R,1,45,184,0,0,4,0,0,0,0,0,0,0,16
10/12/2002,45,FALL,5,5_22R,NA,22R,0,47,299,0,0,3,2,1,0,0,0,1,1,17
10/12/2002,45,FALL,5,5_32L,NA,32L,0,90,191,1,0,4,1,0,0,0,0,0,0,21
10/12/2002,45,FALL,5,5_39R,NA,39R,1,102,82,1,0,5,1,19,0,1,0,0,1,9
10/12/2002,45,FALL,5,5_45R,NA,45R,5,47,48,0,0,6,0,3,0,9,0,0,1,5
10/12/2002,45,FALL,6,6_10R,NA,10R,0,6,1258,0,0,0,0,0,1,6,0,0,0,0
10/12/2002,45,FALL,6,6_22L,NA,22L,2,108,251,0,0,7,0,1,1,18,0,0,0,34
10/12/2002,45,FALL,6,6_22R,NA,22R,0,3,530,0,0,0,0,3,7,16,0,0,0,17
10/12/2002,45,FALL,6,6_32L,NA,32L,2,46,817,0,0,2,0,0,0,7,0,0,0,4
10/12/2002,45,FALL,6,6_39L,NA,39L,0,4,454,0,0,0,0,128,0,26,30,8,0,11
10/12/2002,45,FALL,7,7_10R,NA,10R,18,0,0,0,0,19,0,0,0,44,3,0,3,49
10/12/2002,45,FALL,7,7_22R,NA,22R,17,0,0,0,0,9,1,0,2,13,9,0,1,50
10/12/2002,45,FALL,7,7_32L,NA,32L,12,0,0,0,0,4,4,7,1,33,18,0,0,57
10/12/2002,45,FALL,7,7_39R,NA,39R,9,0,0,4,0,8,2,1,4,63,9,2,0,44
10/12/2002,45,FALL,7,7_45R,NA,45R,16,0,0,0,0,5,0,5,3,55,6,0,0,26
5/3/2003,46,SPRING,1,1_10R,NA,10R,0,0,8,1,0,3,0,0,5,2,0,4,9,16
5/3/2003,46,SPRING,1,1_22R,NA,22R,1,0,11,0,0,4,0,0,0,6,0,7,12,27
5/3/2003,46,SPRING,1,1_32L,NA,32L,0,0,0,1,0,1,0,0,0,5,6,2,7,36
5/3/2003,46,SPRING,1,1_39R,NA,39R,0,0,49,0,0,9,0,3,0,0,2,1,1,0
5/3/2003,46,SPRING,1,1_45R,NA,45R,0,0,281,2,0,9,0,0,0,0,0,2,0,0
5/3/2003,46,SPRING,2,2_10L,NA,10L,3,8,18,0,2,12,0,6,8,8,6,0,4,63
5/3/2003,46,SPRING,2,2_22L,NA,22L,2,0,0,0,0,4,0,0,1,0,50,9,2,93
5/3/2003,46,SPRING,2,2_32R,NA,32R,3,0,0,0,0,6,0,1,8,47,9,2,4,49
5/3/2003,46,SPRING,2,2_39L,NA,39L,0,0,0,0,0,2,0,9,3,0,200,4,2,133
5/3/2003,46,SPRING,2,2_45L,NA,45L,1,0,0,0,0,4,1,0,1,0,0,0,1,69
5/3/2003,46,SPRING,3,3_10R,NA,10R,3,0,0,0,0,1,0,34,9,79,26,0,7,68
5/3/2003,46,SPRING,3,3_22R,NA,22R,2,0,0,0,0,4,0,2,6,10,75,3,0,79
5/3/2003,46,SPRING,3,3_32L,NA,32L,2,0,0,1,0,8,0,8,6,47,13,9,5,101
5/3/2003,46,SPRING,3,3_39R,NA,39R,0,0,0,0,0,0,0,9,4,0,40,1,13,30
5/3/2003,46,SPRING,3,3_45L,NA,45L,4,0,0,0,0,4,2,0,0,0,250,2,2,152
5/3/2003,46,SPRING,4,4_10R,NA,10R,15,103,101,0,0,7,2,0,0,0,0,0,0,1
5/3/2003,46,SPRING,4,4_22L,NA,22L,0,22,111,0,0,4,1,0,3,0,0,0,2,4
5/3/2003,46,SPRING,4,4_32L,NA,32L,1,67,144,0,0,3,0,3,0,0,0,4,0,2
5/3/2003,46,SPRING,4,4_39L,NA,39L,2,33,36,0,0,1,0,13,8,0,2,0,1,3
5/3/2003,46,SPRING,4,4_45L,NA,45L,1,8,71,0,0,6,0,2,4,1,3,0,0,4
5/3/2003,46,SPRING,5,5_10R,NA,10R,1,71,107,0,0,11,2,0,0,0,0,0,0,5
5/3/2003,46,SPRING,5,5_22R,NA,22R,1,47,74,0,0,4,2,0,0,0,0,0,0,8
5/3/2003,46,SPRING,5,5_32L,NA,32L,1,30,45,0,0,1,1,0,0,0,0,1,0,8
5/3/2003,46,SPRING,5,5_39R,NA,39R,0,59,97,0,0,4,0,3,1,0,0,0,0,5
5/3/2003,46,SPRING,5,5_45R,NA,45R,0,0,0,0,0,1,0,12,31,0,0,0,6,4
5/3/2003,46,SPRING,6,6_10R,NA,10R,0,4,27,0,0,2,0,52,0,4,0,0,0,2
5/3/2003,46,SPRING,6,6_22L,NA,22L,7,34,0,0,0,0,0,46,0,11,0,1,0,14
5/3/2003,46,SPRING,6,6_22R,NA,22R,1,0,18,1,0,1,1,36,0,6,0,6,0,7
5/3/2003,46,SPRING,6,6_32L,NA,32L,0,29,22,0,0,3,0,101,0,10,0,2,0,11
5/3/2003,46,SPRING,6,6_39L,NA,39L,0,0,3,0,0,1,0,149,0,2,0,1,0,10
10/17/2003,47,FALL,1,1_10R,NA,10R,2,1,378,0,0,7,0,0,3,4,20,2,3,6
10/17/2003,47,FALL,1,1_22R,NA,22R,1,0,85,0,0,15,0,0,0,7,13,0,31,15
10/17/2003,47,FALL,1,1_32L,NA,32L,0,0,1,1,0,5,0,0,2,2,0,0,62,40
10/17/2003,47,FALL,1,1_39R,NA,39R,1,1,199,2,0,5,0,0,1,3,5,0,32,0
10/17/2003,47,FALL,1,1_45R,NA,45R,0,0,454,0,0,7,0,221,0,0,0,13,0,1
10/17/2003,47,FALL,2,2_10L,NA,10L,2,0,0,0,0,6,0,0,10,4,14,22,0,38
10/17/2003,47,FALL,2,2_22L,NA,22L,7,0,2,0,0,20,0,29,9,0,8,5,43,46
10/17/2003,47,FALL,2,2_32R,NA,32R,3,0,0,1,0,15,0,9,6,1,24,1,31,49
10/17/2003,47,FALL,2,2_39L,NA,39L,6,3,3,0,0,5,0,20,4,5,1,3,6,90
10/17/2003,47,FALL,2,2_45L,NA,45L,3,0,0,0,0,4,1,0,0,8,5,28,0,106
10/17/2003,47,FALL,3,3_10R,NA,10R,4,0,0,2,0,13,0,7,19,2,32,0,1,61
10/17/2003,47,FALL,3,3_22R,NA,22R,2,0,0,1,0,1,0,14,0,0,11,1,59,37
10/17/2003,47,FALL,3,3_32L,NA,32L,2,0,0,0,0,0,0,9,0,58,0,1,8,14
10/17/2003,47,FALL,3,3_39R,NA,39R,0,0,0,0,0,0,0,31,2,8,2,7,39,27
10/17/2003,47,FALL,3,3_45L,NA,45L,1,0,0,0,0,5,2,3,0,8,0,1,13,63
10/17/2003,47,FALL,4,4_10R,NA,10R,10,134,27,0,0,1,2,2,0,0,0,0,0,0
10/17/2003,47,FALL,4,4_22L,NA,22L,0,47,85,0,0,0,1,10,1,0,2,0,3,2
10/17/2003,47,FALL,4,4_32L,NA,32L,16,142,87,0,0,10,4,0,0,0,0,0,0,0
10/17/2003,47,FALL,4,4_39L,NA,39L,6,57,66,0,0,1,4,0,0,0,0,0,0,3
10/17/2003,47,FALL,4,4_45L,NA,45L,3,59,107,0,0,3,2,1,7,3,1,0,5,4
10/17/2003,47,FALL,5,5_10R,NA,10R,2,90,75,0,0,10,3,0,0,0,0,0,0,7
10/17/2003,47,FALL,5,5_22R,NA,22R,1,53,97,0,0,6,0,0,0,0,0,1,0,5
10/17/2003,47,FALL,5,5_32L,NA,32L,2,69,126,0,0,4,4,1,1,0,0,0,0,7
10/17/2003,47,FALL,5,5_39R,NA,39R,0,58,78,0,0,8,1,14,2,1,0,0,0,2
10/17/2003,47,FALL,5,5_45R,NA,45R,0,0,0,1,0,0,0,46,51,0,45,0,9,5
10/17/2003,47,FALL,6,6_10R,NA,10R,2,8,435,0,0,2,0,154,3,4,0,1,1,4
10/17/2003,47,FALL,6,6_22L,NA,22L,7,98,76,0,0,2,0,67,0,54,0,4,0,10
10/17/2003,47,FALL,6,6_22R,NA,22R,0,2,620,7,0,0,0,208,0,18,0,3,0,13
10/17/2003,47,FALL,6,6_32L,NA,32L,4,92,450,1,0,0,0,122,2,5,0,2,0,12
10/17/2003,47,FALL,6,6_39L,NA,39L,0,0,251,0,0,0,0,186,0,1,0,4,0,11
10/17/2003,47,FALL,7,7_10R,NA,10R,10,0,0,0,0,1,1,54,0,0,0,0,0,43
10/17/2003,47,FALL,7,7_22R,NA,22R,0,0,0,0,0,2,0,7,0,0,0,0,0,63
10/28/2004,49,FALL,1,1_10R,NA,10R,1,5,840,0,0,7,0,116,1,5,29,2,8,3
10/28/2004,49,FALL,1,1_22R,NA,22R,0,0,38,0,0,28,0,156,11,6,22,5,61,19
10/28/2004,49,FALL,1,1_32L,NA,32L,0,0,3,0,0,18,0,0,0,0,0,0,42,3
10/28/2004,49,FALL,1,1_39R,NA,39R,0,0,799,0,0,0,0,298,0,4,3,2,11,3
10/28/2004,49,FALL,1,1_45R,NA,45R,0,21,672,0,0,3,0,271,0,15,0,10,6,4
10/28/2004,49,FALL,4,4_10R,NA,10R,9,93,39,0,0,5,1,12,9,13,3,0,3,18
10/28/2004,49,FALL,4,4_22L,NA,22L,9,71,27,0,1,10,1,9,10,25,2,0,3,18
10/28/2004,49,FALL,4,4_32L,NA,32L,2,127,101,0,0,6,0,1,2,24,0,6,1,24
10/28/2004,49,FALL,4,4_39L,NA,39L,9,56,75,0,0,4,0,8,12,17,3,2,1,18
10/28/2004,49,FALL,4,4_45L,NA,45L,3,55,97,0,0,0,0,2,13,17,7,3,4,14
10/28/2004,49,FALL,5,5_10R,NA,10R,1,26,98,0,0,3,2,0,4,41,3,0,0,39
10/28/2004,49,FALL,5,5_22R,NA,22R,3,42,100,0,0,6,6,1,6,35,5,1,0,43
10/28/2004,49,FALL,5,5_32L,NA,32L,3,117,135,0,0,5,2,2,5,20,10,0,4,19
10/28/2004,49,FALL,5,5_39R,NA,39R,3,96,82,0,0,7,2,24,12,67,6,0,10,11
10/28/2004,49,FALL,5,5_45R,NA,45R,4,0,0,0,0,0,0,25,39,52,22,0,27,20
10/28/2004,49,FALL,6,6_10R,NA,10R,1,17,1800,0,0,3,0,146,0,1,5,1,4,1
10/28/2004,49,FALL,6,6_22L,NA,22L,10,155,185,0,0,4,0,73,0,1,3,2,1,15
10/28/2004,49,FALL,6,6_22R,NA,22R,0,9,825,2,0,0,1,112,1,8,2,8,1,16
10/28/2004,49,FALL,6,6_32L,NA,32L,0,108,1025,0,0,2,0,119,0,10,3,1,0,11
10/28/2004,49,FALL,6,6_39L,NA,39L,0,17,667,5,0,1,0,215,0,17,0,4,0,20
10/28/2004,49,FALL,7,7_10R,NA,10R,28,0,0,0,0,8,1,2,0,1,11,0,0,3
10/28/2004,49,FALL,7,7_22R,NA,22R,18,0,0,0,0,8,1,1,0,0,2,0,0,12
10/28/2004,49,FALL,7,7_32L,NA,32L,42,0,0,2,0,13,3,7,0,0,0,0,0,8
10/28/2004,49,FALL,7,7_39R,NA,39R,26,0,0,0,0,3,1,19,0,0,0,0,0,7
10/28/2004,49,FALL,7,7_45R,NA,45R,24,0,0,1,0,9,2,25,0,0,0,0,0,5
5/10/2005,50,SPRING,1,1_10R,NA,10R,0,2,832,0,0,2,1,56,3,1,10,2,6,0
5/10/2005,50,SPRING,1,1_22R,NA,22R,0,0,328,0,0,1,0,169,9,54,8,1,36,2
5/10/2005,50,SPRING,1,1_32L,NA,32L,3,0,26,0,0,2,1,1,2,200,19,0,16,2
5/10/2005,50,SPRING,1,1_39R,NA,39R,0,2,1141,0,0,7,0,136,0,0,3,0,5,2
5/10/2005,50,SPRING,1,1_45R,NA,45R,0,8,639,0,0,7,0,0,1,0,0,7,0,1
5/10/2005,50,SPRING,2,2_10L,NA,10L,2,27,21,0,0,9,0,42,17,163,301,0,4,11
5/10/2005,50,SPRING,2,2_22L,NA,22L,9,0,0,0,0,2,0,76,19,201,323,1,18,9
5/10/2005,50,SPRING,2,2_32R,NA,32R,4,5,0,0,0,10,1,15,0,223,523,0,0,13
5/10/2005,50,SPRING,2,2_39L,NA,39L,12,0,0,1,0,2,0,24,0,22,7,0,0,20
5/10/2005,50,SPRING,2,2_45L,NA,45L,16,0,0,0,0,5,0,2,0,0,0,0,0,16
5/10/2005,50,SPRING,3,3_10R,NA,10R,4,2,1,1,0,9,0,0,0,0,0,0,0,9
5/10/2005,50,SPRING,3,3_22R,NA,22R,3,0,0,0,0,1,0,42,3,21,8,0,3,10
5/10/2005,50,SPRING,3,3_32L,NA,32L,12,0,0,0,0,9,0,1,3,0,0,0,0,9
5/10/2005,50,SPRING,3,3_39R,NA,39R,2,0,0,0,0,1,0,73,10,4,19,5,20,9
5/10/2005,50,SPRING,3,3_45L,NA,45L,6,0,1,0,0,20,0,9,1,0,0,0,1,18
5/10/2005,50,SPRING,4,4_10R,NA,10R,15,99,46,0,0,3,2,3,1,0,0,1,1,6
5/10/2005,50,SPRING,4,4_22L,NA,22L,5,28,68,0,0,3,1,19,0,0,0,0,0,6
5/10/2005,50,SPRING,4,4_32L,NA,32L,6,97,54,0,0,5,15,2,13,0,0,1,0,6
5/10/2005,50,SPRING,4,4_39L,NA,39L,3,48,31,0,0,8,1,9,24,0,0,1,1,14
5/10/2005,50,SPRING,4,4_45L,NA,45L,0,35,64,0,0,4,3,1,24,2,0,1,6,8
5/10/2005,50,SPRING,5,5_10R,NA,10R,0,15,77,0,0,5,4,0,0,0,1,0,0,17
5/10/2005,50,SPRING,5,5_22R,NA,22R,1,42,90,0,0,6,3,0,1,0,3,1,0,12
5/10/2005,50,SPRING,5,5_32L,NA,32L,3,70,81,0,0,0,2,1,0,0,0,0,0,21
5/10/2005,50,SPRING,5,5_39R,NA,39R,0,80,65,0,0,2,1,23,9,0,6,0,0,1
5/10/2005,50,SPRING,5,5_45R,NA,45R,4,0,0,0,0,2,0,19,28,0,5,0,4,10
5/10/2005,50,SPRING,6,6_10R,NA,10R,2,17,1507,0,0,1,0,127,0,14,10,1,0,0
5/10/2005,50,SPRING,6,6_22L,NA,22L,3,168,254,0,0,5,0,57,5,63,17,1,0,9
5/10/2005,50,SPRING,6,6_22R,NA,22R,1,4,809,4,0,3,0,164,3,44,3,7,0,16
5/10/2005,50,SPRING,6,6_32L,NA,32L,4,114,707,3,0,1,0,97,2,44,1,3,0,0
5/10/2005,50,SPRING,6,6_39L,NA,39L,0,18,144,0,0,0,0,190,0,23,12,3,0,16
10/18/2005,51,FALL,1,1_10R,NA,10R,0,0,1046,0,0,1,0,46,1,0,4,18,3,0
10/18/2005,51,FALL,1,1_22R,NA,22R,0,0,89,0,0,3,0,183,0,12,22,5,42,6
10/18/2005,51,FALL,1,1_32L,NA,32L,1,0,3,0,0,0,0,5,4,79,50,0,18,38
10/18/2005,51,FALL,1,1_39R,NA,39R,0,3,781,0,0,0,0,91,53,27,0,0,44,1
10/18/2005,51,FALL,1,1_45R,NA,45R,0,9,638,0,0,2,0,0,0,38,81,24,29,0
10/18/2005,51,FALL,2,2_10L,NA,10L,4,14,16,0,0,17,1,43,4,0,3,0,4,7
10/18/2005,51,FALL,2,2_22L,NA,22L,8,0,0,1,0,6,0,104,10,2,12,3,27,4
10/18/2005,51,FALL,2,2_32R,NA,32R,5,0,0,0,0,14,0,17,0,0,1,0,0,9
10/18/2005,51,FALL,2,2_39L,NA,39L,14,0,0,0,0,4,0,0,0,0,0,0,0,11
10/18/2005,51,FALL,2,2_45L,NA,45L,21,0,0,0,0,16,0,0,0,0,0,0,0,10
10/18/2005,51,FALL,3,3_10R,NA,10R,10,0,0,0,0,11,0,0,0,0,0,0,0,10
10/18/2005,51,FALL,3,3_22R,NA,22R,0,0,0,0,0,0,0,0,0,0,0,0,3,5
10/18/2005,51,FALL,3,3_32L,NA,32L,14,0,0,0,0,13,0,1,0,1,23,0,0,11
10/18/2005,51,FALL,3,3_39R,NA,39R,2,0,0,0,0,3,0,44,2,38,26,2,38,8
10/18/2005,51,FALL,3,3_45L,NA,45L,6,0,0,0,0,2,1,5,0,0,1,0,3,7
10/18/2005,51,FALL,4,4_10R,NA,10R,20,348,61,1,1,12,10,0,0,0,0,0,0,3
10/18/2005,51,FALL,4,4_22L,NA,22L,7,56,45,0,0,11,0,0,0,0,0,0,0,7
10/18/2005,51,FALL,4,4_32L,NA,32L,17,135,91,0,0,20,3,1,4,0,0,2,1,5
10/18/2005,51,FALL,4,4_39L,NA,39L,8,61,41,0,1,2,6,9,30,0,0,0,0,12
10/18/2005,51,FALL,4,4_45L,NA,45L,14,60,123,0,0,4,0,1,5,0,1,0,1,10
10/18/2005,51,FALL,5,5_10R,NA,10R,4,68,50,0,0,6,2,0,0,0,0,0,0,11
10/18/2005,51,FALL,5,5_22R,NA,22R,7,48,41,0,0,9,8,0,0,0,0,0,0,8
10/18/2005,51,FALL,5,5_32L,NA,32L,9,144,98,0,0,5,2,0,0,0,0,0,0,11
10/18/2005,51,FALL,5,5_39R,NA,39R,8,90,59,1,0,11,0,2,0,0,0,0,0,2
10/18/2005,51,FALL,5,5_45R,NA,45R,2,15,12,0,0,1,0,11,0,0,0,0,0,6
10/18/2005,51,FALL,6,6_10R,NA,10R,1,18,697,0,0,1,0,110,1,5,1,3,0,5
10/18/2005,51,FALL,6,6_22L,NA,22L,4,87,94,0,0,8,0,61,1,18,0,4,0,11
10/18/2005,51,FALL,6,6_22R,NA,22R,0,0,628,0,0,0,0,142,0,10,0,7,0,15
10/18/2005,51,FALL,6,6_32L,NA,32L,0,0,156,0,0,0,0,46,8,0,22,7,0,16
10/18/2005,51,FALL,6,6_39L,NA,39L,0,14,92,0,0,2,0,155,0,10,0,4,0,16
10/18/2005,51,FALL,7,7_10R,NA,10R,20,0,0,0,0,8,0,9,2,0,0,0,0,51
10/18/2005,51,FALL,7,7_22R,NA,22R,33,0,0,0,0,20,0,8,0,0,0,0,0,46
10/18/2005,51,FALL,7,7_32L,NA,32L,13,0,0,0,0,3,0,24,2,0,0,0,0,43
10/18/2005,51,FALL,7,7_39R,NA,39R,26,0,0,1,0,3,0,21,3,0,0,0,0,66
10/18/2005,51,FALL,7,7_45R,NA,45R,34,0,0,2,0,7,1,41,1,0,2,0,0,22
4/19/2006,52,SPRING,1,1_10R,NA,10R,0,1,392,0,0,2,0,32,6,3,39,1,3,0
4/19/2006,52,SPRING,1,1_22R,NA,22R,1,4,659,0,0,0,1,26,4,14,34,1,13,3
4/19/2006,52,SPRING,1,1_32L,NA,32L,0,0,8,1,0,0,0,0,0,103,261,1,56,26
4/19/2006,52,SPRING,1,1_39R,NA,39R,0,1,730,0,0,4,0,1,0,0,0,0,0,0
4/19/2006,52,SPRING,1,1_45R,NA,45R,0,12,500,0,0,3,0,0,1,12,28,1,0,0
4/19/2006,52,SPRING,2,2_10L,NA,10L,2,28,44,0,1,5,0,67,12,258,54,1,8,2
4/19/2006,52,SPRING,2,2_22L,NA,22L,7,0,2,0,0,1,0,120,21,197,33,8,36,4
4/19/2006,52,SPRING,2,2_32R,NA,32R,1,0,0,0,0,7,0,19,2,371,173,0,1,2
4/19/2006,52,SPRING,2,2_39L,NA,39L,7,0,2,0,2,2,0,38,0,563,5,0,0,7
4/19/2006,52,SPRING,2,2_45L,NA,45L,16,0,0,0,1,1,0,5,0,489,6,0,0,2
4/19/2006,52,SPRING,3,3_10R,NA,10R,12,2,0,0,0,4,0,2,0,388,57,0,0,4
4/19/2006,52,SPRING,3,3_22R,NA,22R,1,0,0,0,1,3,0,24,0,195,29,0,2,2
4/19/2006,52,SPRING,3,3_32L,NA,32L,9,0,0,0,1,2,0,6,1,593,180,0,3,6
4/19/2006,52,SPRING,3,3_39R,NA,39R,0,0,0,0,0,0,0,67,12,49,33,0,41,13
4/19/2006,52,SPRING,3,3_45L,NA,45L,5,0,0,0,0,10,0,28,0,584,45,0,4,5
